[2017-10-26 10:10:31,295]  INFO - 初始化第一列供需发布！
[2017-10-26 10:10:31,295]  INFO - 初始化第一列K线图！
[2017-10-26 10:10:31,295]  INFO - 初始化第一列资讯！
[2017-10-26 10:10:31,295]  INFO - 初始化第二行快捷按钮！
[2017-10-26 10:10:31,295]  INFO - 初始化买入基价！
[2017-10-26 10:10:31,295]  INFO - 初始化买入基价值！
[2017-10-26 10:10:31,295]  INFO - 初始化卖出基价！
[2017-10-26 10:10:31,295]  INFO - 初始化卖出基价值！
[2017-10-26 10:10:31,299]  INFO - 初始化第二行快捷按钮！
[2017-10-26 10:10:31,346]  INFO - 初始化界面结束！
[2017-10-26 10:10:31,997]  INFO - 初始化供需发布！
[2017-10-26 10:10:32,621]  INFO - 创建登录界面！
[2017-10-26 10:10:32,920]  INFO - 初始化内置浏览器！
[2017-10-26 10:12:19,504]  INFO - 初始化界面开始！
[2017-10-26 10:12:19,531]  INFO - 画板初始化！
[2017-10-26 10:12:20,144]  INFO - 初始化第一行背景！
[2017-10-26 10:12:20,150]  INFO - 初始化第一行行情按钮！
[2017-10-26 10:12:20,156]  INFO - 初始化第一行我的资金按钮！
[2017-10-26 10:12:20,156]  INFO - 初始化第一行基础管理按钮！
[2017-10-26 10:12:20,156]  INFO - 初始化第一行登录按钮！
[2017-10-26 10:12:20,854]  INFO - 初始化第一行注册按钮！
[2017-10-26 10:12:20,856]  INFO - 初始化第一行登录后状态！
[2017-10-26 10:12:20,857]  INFO - 初始化第一行注销按钮！
[2017-10-26 10:12:20,857]  INFO - 初始化第一行最小化按钮！
[2017-10-26 10:12:20,863]  INFO - 初始化第一行最大化按钮！
[2017-10-26 10:12:20,869]  INFO - 初始化第一行关闭按钮！
[2017-10-26 10:12:20,870]  INFO - 初始化第一列行情！
[2017-10-26 10:12:20,871]  INFO - 初始化第一列供需发布！
[2017-10-26 10:12:20,871]  INFO - 初始化第一列K线图！
[2017-10-26 10:12:20,871]  INFO - 初始化第一列资讯！
[2017-10-26 10:12:20,871]  INFO - 初始化第二行快捷按钮！
[2017-10-26 10:12:20,871]  INFO - 初始化买入基价！
[2017-10-26 10:12:20,871]  INFO - 初始化买入基价值！
[2017-10-26 10:12:20,871]  INFO - 初始化卖出基价！
